symbol,score,verdict,s_1m,s_1w,s_1d,m_1w,m_1d,v_1w,acc_w,acc_d,ret_30d,ret_90d,risk_flags,reason,cut,Name,Marcap
028100,18.0,skip,B3,B4,B2,pullback_ma50,riding,normal,0.0,0.0,-0.137,-0.119,,"1D 역배열 B2 하락, 1W B4 조정(MA 정배열이나 가격 MA50 이하). 1M 박스권 B3. 단기 하락세 우세. MA 재돌파 확인 전 관망.",False,동아지질,213964241960
000500,18.0,watch,A2,A2,A3,acceleration,pullback_ma20,normal,0.0,0.0,2.464,2.663,"parabolic,drawdown_deep",1M/1W A2 페러볼릭 상승 확인이나 1D A3 토핑 횡보. parabolic+drawdown_deep 플래그 존재. MA10(1D) 회복 여부 관찰 후 재평가 필요.,False,가온전선,6600702885000
000970,18.0,watch,B3,B3,B3,pullback_ma20,pullback_ma10,dry,0.0,0.0,-0.023,-0.013,,전 TF B3 횡보 정합. ADX 15~22로 추세 없음. 주봉 거래량 극히 낮음(dry). 박스 돌파 확인 대기. 반등 시도 없이 단순 횡보.,False,한국주철관,156867440000
000050,18.0,watch,B4,A1,A3,pullback_ma10,pullback_ma10,accumulation_suspect,0.0,0.0,0.085,0.124,"drawdown_deep,accumulation_suspect","1W A1(새 상승 출발, ADX 50 강한 추세)이나 1D는 고점 조정 중(A3 성격). 큰그림 긍정적이나 단기 조정 완료 확인 필요. MA10 주봉 지지 확인 시 pass 전환 가능. drawdown_deep 플",False,경방,265379813600
012030,18.0,watch,A2,A2,A3,pullback_ma10,pullback_ma50,normal,0.0,0.0,0.147,0.193,drawdown_deep,"월봉/주봉 A2 정합이나 일봉 A3(고점 후 조정). 주봉 MA10 수렴(+0.01%) 핵심 지지 구간. MA50(1,864) 지지 확인 후 반등 시 pass 전환 가능. 단기 조정 완료 여부 관망.",False,DB,473764612215
004700,18.0,watch,A2,A3,B2,pullback_ma10,riding,normal,0.0,0.0,-0.095,-0.075,"drawdown_deep,zombie",1M A2(정배열) vs 1W A3(토핑) vs 1D B2(역배열). zombie 자동 플래그 + 거래량 매우 낮음. 1M 대세 상승 흐름이나 단기 조정 깊음. MA10 회복 여부 모니터링 필요.,False,조광피혁,427539573400
012200,18.0,watch,A2,A3,A4,pullback_ma10,pullback_ma20,distribution_suspect,0.0,0.0,0.252,-0.022,"drawdown_deep,distribution_suspect","월봉 폭등(parabolic), 주봉 A3 토핑, 일봉 A4 하락 첫 시도. 전형적 급등 후 조정 패턴. distribution_suspect+drawdown_deep. 변곡 확인 전까지 관망.",False,계양전기,226221708990
012450,18.0,skip,A2,B4,B2,pullback_ma20,riding,normal,0.0,0.0,-0.139,0.222,,"월봉 A2이나 주봉 B4 상승 시도, 일봉 B2 역배열 하락으로 TF 충돌. 일봉 전 MA 위 복귀 + ADX 상승 확인 전 매수 회피. 109.1만(MA50) 이탈 시 추가 하락 리스크.",False,한화에어로스페이스,64969885260000
005010,18.0,watch,A1,A2,A3,pullback_ma10,pullback_ma50,normal,0.0,0.0,-0.025,0.356,"parabolic,drawdown_deep","1M A1 변곡 초기, 1W A2 강한 추세 정합. 1D는 A3 토핑 조정으로 분리. 1W MA10 풀백 후 지지 확인 시 pass 가능. parabolic(1M ret_90d=1.55) 리스크 존재.",False,휴스틸,316900743000
33626K,18.0,watch,B4,A1,A3,pullback_ma10,pullback_ma20,normal,0.0,0.0,0.367,0.411,,"1W A1 전환+1D A3 토핑/조정 분리. 고점(14,000) 이후 MA20 풀백. MA20 반등 확정 시 pass 고려. 현재 반등 미확정.",False,두산퓨얼셀1우,158499412000
032640,17.0,watch,A1,B4,B2,pullback_ma50,breaking,normal,0.0,0.0,-0.022,0.033,,1M 정배열 상승(A1) vs 1D 역배열 하락(B2) 충돌. 주봉 MA50 지지 여부가 핵심. 1D 재정립 확인 전 관망.,False,LG유플러스,6576373831500
044820,17.0,watch,A1,A3,A3,pullback_ma10,pullback_ma20,distribution_suspect,0.0,0.0,0.215,0.447,distribution_suspect,월봉 A1(바닥 탈출) vs 주봉/일봉 A3(토핑 조정). 장기 방향성은 긍정적이나 단기 단봉 급등 후 분배 의심 신호. MA20 지지 확인 후 판단.,False,코스맥스비티아이,183626969520
000760,17.0,watch,B3,B3,B3,pullback_ma10,pullback_ma10,normal,0.0,0.0,-0.001,0.062,drawdown_deep,"전 TF B3 정합, 장기 하락 후 바닥 다지기 중. 1W 최근 급등 후 풀백이나 추세 전환 미확정. 거래량 증거 부족으로 관망.",False,이화산업,41104000000
012280,17.0,watch,B3,B4,B2,pullback_ma10,breaking,normal,0.0,0.0,-0.062,0.032,,월봉 B3 횡보 vs 주봉 B4 반등 시도 vs 일봉 B2 하락. 분리 상태. 주봉 MA50(943) 지지 확인 시 B5 전환 가능성. 일봉 MA10 회복 전 매수 보류.,False,영화금속,46453985690
33637K,17.0,watch,B3,B3,B3,pullback_ma20,pullback_ma50,normal,0.0,0.0,-0.017,0.02,drawdown_deep,전 TF B3 정합. 장기 바닥 다지기 중이나 1W/1D 모두 MA 아래 눌림 지속. 2000 지지 유지 + 거래량 회복 확인 시 watch 상향 가능.,False,솔루스첨단소재1우,37199285200
004960,17.0,watch,B4,A1,A4,pullback_ma20,breaking,accumulation_suspect,0.0,0.0,-0.152,0.227,drawdown_deep,"1M=B4(바닥 탈출), 1W=A1(상승 초기), 1D=A4(하락 중). TF 충돌. 주봉 관점 상승 추세 유효하나 일봉 단기 하락. 주봉 MA20 지지 확인 후 진입 검토.",False,한신공영,143360997780
042700,17.0,watch,A2,A3,B1,pullback_ma20,breaking,normal,0.0,0.0,0.141,0.565,"drawdown_deep,parabolic",1M/1W 장기 정배열 유지(A2/A3)이나 1D에서 모든 MA 하향 이탈(B1). 파라볼릭 상승 이후 급격한 조정. MA50 지지 확인 후 판단 필요. drawdown_deep.,False,한미반도체,31024121100000
004985,17.0,watch,B3,B3,B2,riding,pullback_ma10,normal,0.0,0.0,-0.008,-0.067,"drawdown_deep,pump_dump_trace","1M/1W B3 바닥 횡보 vs 1D B2 하락+펌프&덤프 흔적. 10,000 지지 여부 확인 필요. 펌프덤프 이후 신뢰성 저하.",False,성신양회우,8084738550
100220,17.0,watch,B3,B4,B1,pullback_ma10,breaking,normal,0.0,0.0,0.056,0.245,,"월봉 B3, 주봉 B4, 일봉 B1 — 단기 급등 후 조정 국면. 큰 그림 바닥 다지기는 진행 중이나 일봉 고점 붕괴 확인. 주봉 MA 정배열 유지 여부가 관건. MA50 지지 확인 시 재진입 검토.",False,비상교육,73951456290
489790,17.0,watch,A1,A3,B2,pullback_ma20,breaking,normal,0.0,0.0,-0.072,0.327,"drawdown_deep,low_history","월봉 데이터 부족(21봉, low_history)으로 신뢰 낮음. 주봉 A3(토핑 조정), 일봉 B2(하락) 충돌. drawdown_deep -33%. 바닥 확인 후 재검토 필요.",False,한화비전,3710896665000
007690,17.0,watch,B3,A1,A4,pullback_ma50,breaking,normal,0.0,0.0,-0.025,0.078,drawdown_deep,"1W A1 상승 출발(정배열)이나 1D A4 하락 첫 시도로 TF 충돌. drawdown_deep(1M -62.6%). 주봉 MA50(35,978) 지지 확인 후 반등 확정되면 pass 전환. 현재 일봉 하락 추세 ",False,국도화학,330611702400
003850,17.0,watch,B3,B3,B3,pullback_ma10,pullback_ma10,normal,0.0,0.0,0.015,-0.005,drawdown_deep,전 TF B3 박스권 다지기 정합. 장기 고점 대비 -63% 낙폭이나 월봉 수준에서 대형 낙폭 후 횡보. 방향 돌파 확인 전 관망.,False,보령,817552082710
003160,17.0,watch,A2,A3,B2,pullback_ma10,breaking,normal,0.0,0.0,0.03,-0.024,drawdown_deep,"1M 장기 정배열 A2이나 1W 토핑 전환(A3), 1D 역배열 B2 하락 중. TF 간 충돌. 1D 하락 안정화 확인 후 재검토 필요.",False,디아이,943805000000
003495,17.0,watch,B3,B3,B3,pullback_ma10,pullback_ma10,normal,0.0,0.0,-0.004,-0.028,drawdown_deep,전 TF B3 박스 횡보 정합. MA 수렴 tight. 돌파 방향 결정 전 관망. 거래량 증가 없어 매집 신호 미확인. 23800 저항 돌파 시 재검토.,False,대한항공우,26048119300
002690,17.0,skip,B3,B3,B3,pullback_ma20,pullback_ma10,normal,0.0,0.0,-0.064,-0.057,drawdown_deep,1M/1W/1D B3 정합. MA 수렴 중이나 하락 추세(ADX 40-44) 강함. 바닥 다지기 중이나 반등 확인 전 진입 부적합.,False,동일제강,31282854760
373220,17.0,skip,B3,B3,B2,riding,breaking,normal,0.0,0.0,-0.068,0.017,drawdown_deep,"일봉 B2 하락 추세, 주봉 B3 바닥 횡보. TF 충돌(일봉 역배열 vs 주봉 정배열). 피크 대비 -38.9% 낙폭. 일봉 전 MA 복귀 전까지 매수 회피.",False,LG에너지솔루션,94185000000000
005810,17.0,watch,A2,A4,A4,breaking,pullback_ma10,distribution_suspect,0.0,0.0,-0.164,0.014,"drawdown_deep,distribution_suspect",월봉 A2(장기 상승 추세)와 주봉/일봉 A4(하락 첫 시도) 충돌. 스파이크 후 되돌림 구간으로 MA 지지 여부 확인 필요. drawdown_deep + distribution_suspect.,False,풍산홀딩스,611293180800
006360,17.0,watch,A1,A1,A4,pullback_ma10,breaking,normal,0.0,0.0,0.036,0.513,drawdown_deep,"월봉/주봉 A1 신규 상승 시도이나 일봉에서 고점 붕괴(A4). 주봉 vol_avg 3.36x 폭증 동반 급등 이후 조정 구간. 일봉 MA50 지지 여부와 주봉 MA20(26,871) 유지가 핵심.",False,GS건설,2768561201500
26490K,17.0,watch,B3,B3,B3,pullback_ma10,pullback_ma10,normal,0.0,0.0,-0.014,-0.068,drawdown_deep,"전 TF B3 정합, 9,000~9,500 박스 하단에서 방향 탐색 중. MA 수렴이 시작되어 돌파 방향 확인 필요. 저거래량이 약점.",False,크라운제과우,6915626400
081660,17.0,watch,B3,B4,B2,pullback_ma10,pullback_ma10,normal,0.0,0.0,-0.043,-0.069,,1D 역배열 B2이나 직전 강양봉 후 holding=true로 단기 반등 시도. 1W B4 진입 단계이나 1M 장기 B3 박스. TF 간 분리 상태로 1D MA20 상향 돌파 확인 전 관망.,False,미스토홀딩스,2070581760000
122900,17.0,watch,B3,B3,B3,pullback_ma10,pullback_ma10,normal,0.0,0.0,-0.024,-0.079,drawdown_deep,전 TF B3 바닥 다지기 정합. 박스 압축 진행 중이나 반등 트리거 미확인. 매집 신호 부재. 돌파 확인 후 재검토.,False,아이마켓코리아,243027666800
003610,17.0,watch,A2,B3,B3,pullback_ma10,pullback_ma50,normal,0.0,0.0,0.047,-0.036,drawdown_deep,월봉 A2(정배열 상승추세) vs 주봉/일봉 B3(수렴 횡보) — TF 충돌. 장기 추세는 상승 복원 중이나 단기 방향성이 불분명. MA 수렴 돌파 방향 확인 필요.,False,방림,188975264760
003690,17.0,pass,A2,A2,A2,pullback_ma10,riding,normal,0.0,0.0,0.142,0.16,accumulation_suspect,"전 TF A2 정합. 월봉/주봉/일봉 모두 MA정배열+우상향. 주봉 holding=true, 일봉 vol_spike+accumulation_candle_score. 신고가 근접(-10%). 매수 적합 구간.",False,코리안리,2444051858730
001270,16.0,skip,A3,A3,B2,pullback_ma10,riding,normal,0.0,0.0,-0.128,0.078,"drawdown_deep,zombie","1M ret_30d +182%, vol 14x 급등 후 조정. 1D B2 역배열+거래량 소멸(zombie 플래그). 1W 위꼬리 도지 토핑 패턴. 이벤트성 급등 소화 구간.",False,부국증권,676116567200
066970,16.0,watch,B4,A1,A5,pullback_ma10,breaking,normal,0.0,0.0,-0.13,0.447,drawdown_deep,"1W A1 회복 vs 1D A5 하락 retest 충돌. drawdown_deep -58%. 1W MA20(144,300) 지지 유지 확인 후 재판단.",False,엘앤에프,6444559079100
145995,16.0,skip,B3,B2,B2,riding,riding,normal,0.0,0.0,-0.02,-0.117,,1W/1D B2 정합(하락 지속). 1M은 B3 경계이나 월봉 MA 여전히 상향이라 혼재. 전체적으로 하락 추세 중. 1D MA10 근접이나 반등 확인 전까지 skip.,False,삼양사우,11768226000
000720,16.0,skip,A2,A4,B2,pullback_ma20,breaking,normal,0.0,0.0,-0.103,0.787,"drawdown_deep,parabolic","1M 장기 A2이나 파라볼릭+drawdown_deep. 1W A4, 1D B2 역배열. 큰 TF 하락 구조 미해소.",False,현대건설,17026296468500
068270,16.0,skip,B3,B2,B2,riding,riding,normal,0.0,0.0,-0.084,-0.158,,"1W/1D B2 하락 추세 정합. 1M 정배열이나 range_pos 하단, 전고점 -48% drawdown. 1D 역배열 below_all, ADX 22. 바닥 다지기 초기 가능성 있으나 추세 전환 신호 없음. B3",False,셀트리온,43580403304200
102460,15.0,pass,B2,B4,B5,pullback_ma50,pullback_ma10,accumulation_suspect,0.0,0.0,0.148,0.048,"drawdown_deep,accumulation_suspect",일봉 B5 정배열+강한 추세(ADX 47). 주봉 B4 MA 돌파 성공+holding true. 월봉 B2이나 단기 TF 전환 확인됨. 일봉 MA10 지지 확인 시 매수 고려.,False,이연제약,219324369800
058860,15.0,skip,B3,B3,B3,pullback_ma10,pullback_ma10,dry,0.0,0.0,-0.017,-0.004,drawdown_deep,"1M/1W/1D 모두 B3 박스 다지기 정합. 거래량 극히 낮고(주봉 vol_rank 0.0) 추세 전환 신호 없음. 일봉 단기 반등 시도 후 재하락, 분배 조짐 있어 skip 유지.",False,KTis,95183470000
499790,15.0,skip,C1,A3,B3,pullback_ma20,pullback_ma50,normal,0.0,0.0,0.131,0.088,"drawdown_deep,low_history",상장 18개월 미만 신규종목으로 1M 사이클 판단 불충분(low_history). 1W/1D 모두 고점 이후 조정 국면. drawdown_deep + 역사 부족으로 진입 회피.,False,GS피앤엘,875531630150
003000,15.0,skip,B2,B4,A5,bounce_ma20,breaking,accumulation_suspect,0.0,0.0,-0.344,0.352,drawdown_deep,"1W B4(상승 시도) vs 1D A5(하락 retest 확정) 충돌. 1D 기준 페러볼릭 붕괴 후 역배열 하락 추세로 전환, 매매 회피.",False,부광약품,516016229330
018880,15.0,watch,B2,B4,A4,pullback_ma10,pullback_ma20,accumulation_suspect,0.0,0.0,0.16,0.461,"drawdown_deep,accumulation_suspect","주봉 B4 상승 시도+거래량 13배 폭증 매집 의심(주목), 일봉 A4 하락 첫 시도 충돌. drawdown_deep(-76.81% 월봉). 일봉 MA50(4,268) 지지 확인 후 재평가.",False,한온시스템,5223676389680
021820,15.0,watch,A1,A3,B2,pullback_ma20,breaking,normal,0.0,0.0,-0.106,0.106,,TF간 충돌. 월봉 MA 정배열(A1/장기 반등 초기) vs 주봉 고점 조정(A3) vs 일봉 역배열 하락(B2). 큰 그림에서 저점 탈출 중이나 단기는 하락 추세. 일봉 안정화 확인 후 재진입 검토.,False,세원정공,130700000000
00279K,15.0,skip,B3,B3,B2,pullback_ma50,riding,normal,0.0,0.0,-0.099,-0.045,drawdown_deep,1M/1W B3(횡보 다지기)이나 1D B2(하락 재개) 분리. 일봉 역배열 하방 추세 중. 주봉 ADX 낮아 추세 없으나 일봉은 하락 방향. 돌파 확인 전 매매 회피.,False,아모레퍼시픽홀딩스3우C,148581590000
002795,15.0,watch,B3,B3,B2,pullback_ma10,riding,normal,0.0,0.0,-0.066,-0.109,drawdown_deep,1M/1W B3(바닥 다지기 가능성)이나 1D B2 하락 추세 충돌. 월봉 MA 기울기 개선 시그널 있으나 일봉 약세 지속. 관망.,False,아모레퍼시픽홀딩스우,70097174420
014910,14.0,watch,A1,A2,A2,acceleration,acceleration,accumulation_suspect,0.0,0.0,0.963,0.608,parabolic,"1W/1D A2 정합 상승이나 parabolic 위험 플래그. MA 대비 과열(MA10 +90%/+22%), 거래량 폭증(주봉 19배)은 단기 급등 이후 급락 리스크 내포. 풀백 확인 후 재진입 검토.",False,성문전자,72347520670
317400,14.0,watch,B3,B4,B2,pullback_ma10,pullback_ma10,normal,0.0,0.0,-0.052,-0.065,drawdown_deep,"1W B4(상승 시도)와 1D B2(하락) 충돌. 주봉 MA50 지지 여부가 관건. 거래량 증가(1W vol 4.1배)는 긍정적이나 일봉 추세는 아직 하락. MA50 근처 수렴 구간, 방향 확인 필요.",False,자이에스앤디,152997041400
096770,14.0,skip,B3,B4,B2,pullback_ma10,breaking,normal,0.0,0.0,-0.062,0.09,drawdown_deep,"일봉 B2 하락 추세 명확, 주봉은 B4 상승 시도 실패 패턴. 월봉 기준 장기 저점권이나 단기-중기 하락 압력 우세. 일봉 MA50 이상 안착 확인 전까지 매매 회피.",False,SK이노베이션,20725871808800
088350,14.0,pass,A1,A2,A2,pullback_ma10,pullback_ma10,accumulation_suspect,0.0,0.0,0.175,0.633,accumulation_suspect,"전 TF A1→A2 정합 상승. 주봉 거래량 4.3배 폭증 + 월봉 accumulation_candle_score 0.6 매집 의심. 일봉 MA10(5,234) 근방 타이트 풀백으로 진입 기회.",False,한화생명,4698747300000
010100,14.0,watch,C1,B4,B4,pullback_ma10,pullback_ma50,pump_dump_trace,0.0,0.0,-0.009,-0.082,"drawdown_deep,pump_dump_trace","1M=C1(펌프앤덤프 반복), 1W/1D=B4(상승 첫 시도 중 재하락). TF 간 충돌. 대형 펌프앤덤프 이력으로 신뢰 낮음. B4→B5 전환 확인 전까지 관망.",False,한국무브넥스,142051209300
084680,14.0,watch,B3,B4,B2,pullback_ma50,breaking,normal,0.0,0.0,-0.082,0.043,drawdown_deep,"월봉 B3(바닥), 주봉 B4(반등 시도), 일봉 B2(지속 하락). TF 충돌. 주봉 MA50 근접 지지 테스트 중. drawdown_deep. 방향 미확정으로 관망.",False,이월드,206469817008
005430,14.0,watch,A2,A2,A2,acceleration,acceleration,accumulation_suspect,0.0,0.0,0.31,0.163,parabolic,"전 TF A2 정합 상승 추세. 단 월봉 ret_30d +65% 과열 구간, MA 이격 크게 확장. 신규 진입은 눌림 대기, acceleration 국면 watch.",False,한국공항,240642980000
004710,14.0,watch,A1,A2,A2,acceleration,pullback_ma10,accumulation_suspect,0.0,0.0,2.031,1.32,parabolic,전 TF A1-A2 상승 정합이나 1M/1D ret_30d 100%+로 parabolic. 고점 대비 -12% 수준에서 MA10 지지 여부 확인 필요. 페러볼릭 위험으로 watch.,False,한솔테크닉스,492626666560
003300,14.0,watch,A2,A3,B3,pullback_ma20,riding,distribution_suspect,0.0,0.0,-0.005,0.042,"drawdown_deep,distribution_suspect",1M A2 정배열 강세 vs 1W A3 스파이크 후 분배 의심 vs 1D B3 박스 하단 충돌. 3월 스파이크(24000)의 성격 불명확. TF 간 정합성 낮아 판단 보류.,False,한일홀딩스,515525820480
383220,14.0,watch,B3,B4,A1,pullback_ma10,pullback_ma10,normal,0.0,0.0,0.263,0.191,drawdown_deep,"1D A1 정배열 추세 형성 중이나 1M은 여전히 B3(장기 하락 후 바닥 다지기), TF 간 사이클 충돌. 1D MA20 지지 확인 후 pass 전환 가능. drawdown_deep 리스크 유지.",False,F&F,2853877087500
051915,14.0,skip,B2,B4,A5,pullback_ma50,breaking,normal,0.0,0.0,0.023,-0.027,drawdown_deep,"월봉 B2 + 일봉 A5 충돌이나 전반적 하락 기조. 장기 고점 대비 -70% 구간이고 일봉 MA 전부 역배열, 반등 시도 실패 중. 매매 회피.",False,LG화학우,1296331680000
030210,14.0,watch,B3,B4,B2,pullback_ma50,breaking,normal,0.0,0.0,-0.034,0.061,drawdown_deep,"월봉 B3(바닥 다지기), 주봉 B4(상승 첫 시도), 일봉 B2(하락 추세) — TF 충돌. 큰 그림에서 장기 박스권 저점 테스트 구간이나 일봉 확인 필요. MA50 지지 여부가 관건.",False,다올투자증권,240598868700
016740,13.4,pass,A2,A2,A2,pullback_ma10,pullback_ma10,normal,0.0,0.3,0.067,0.202,,1M/1W/1D 모두 A2 정합 상승 추세. 주봉 ADX 42.75 강한 추세. 일봉 MA10/MA20 풀백 holding=true. accumulation_score 0.3. 단 월봉 과열(ret_90d +70%),False,두올,136488354240
007070,13.0,watch,B4,A2,A2,pullback_ma10,pullback_ma10,normal,0.0,0.0,0.196,0.315,,1W/1D 정배열 A2 상승 유지. 1M 혼합 B4. 1W 차트 이상 데이터(0원 근접 스파이크) 확인으로 confidence 저하. 데이터 검증 후 재채점 권장.,False,GS리테일,2290843171000
006110,13.0,watch,B3,B3,A2,pullback_ma10,pullback_ma10,normal,0.0,0.0,1.187,2.462,"parabolic,drawdown_deep,accumulation_suspect",1D는 A2 강세 MA10 닿음이나 1M/1W에서 초극단 상승(ret_90d +1879%) 이후 바닥 다지기 패턴. auto_risk_flags에 parabolic+drawdown_deep 동시 발생. 변동성 극대화,False,삼아알미늄,1398919587500
002240,13.0,watch,A1,A1,A3,pullback_ma10,pullback_ma20,normal,0.0,0.0,0.007,0.017,drawdown_deep,월봉/주봉 A1(상승 초기)과 일봉 A3(토핑 조정) 충돌. 큰 그림 상승 추세 초기이나 단기 되돌림 심화. MA 지지 확인 후 재판단 필요.,False,고려제강,580500000000
095720,13.0,watch,B2,B4,A1,bounce_ma10,riding,accumulation_suspect,0.0,0.0,0.596,0.334,"parabolic,drawdown_deep","1D 강한 상승 A1이나 1M 장기 B2, 1W B4 단기 급등. TF 간 사이클 충돌. 일봉 페러볼릭+거래량 약해 지속성 불확실. 큰 그림 하락 추세 속 단기 급등 — 관망.",False,웅진씽크빅,97003834095
010820,12.0,skip,A4,A5,B1,breaking,breaking,distribution_suspect,0.0,0.0,0.381,1.609,"parabolic,drawdown_deep,distribution_suspect",전 TF 페러볼릭 붕괴 확인. 1M/1W 분배 패턴 + 1D MA10/MA20 완전 하향. MA50 근처 일시 지지 가능하나 큰 그림 하락 추세 진입 판정.,False,퍼스텍,539417634280
003465,12.0,watch,A2,A2,A5,pullback_ma20,breaking,normal,0.0,0.0,-0.015,0.18,distribution_suspect,"1M/1W A2 강세지만 1D A5 역배열 이탈로 TF 충돌, 일봉 MA20 지지 복귀 여부 확인 후 재진입 검토",False,유화증권우,57672202500
192820,12.0,skip,A3,B3,B2,pullback_ma20,breaking,normal,0.0,0.0,-0.072,-0.016,drawdown_deep,1D B2 하락 추세 확정. 1W B3 박스 다지기 단계이나 1D 하락 지속. 1M 고점 대비 -40% 조정 중. TF 충돌로 진입 부적합. 1M 최근 +56% 반등은 파라볼릭 위험 유사.,False,코스맥스,2059935883500
000320,12.0,skip,A5,A5,B2,breaking,breaking,distribution_suspect,0.0,0.0,-0.093,-0.119,"drawdown_deep,distribution_suspect","1M 급등 후 A5 retest 확정, 1W/1D 역배열 B2 구조 동기화. 분배 의심 동반, 전 TF skip 정합.",False,노루홀딩스,255057187690
004770,12.0,watch,B2,B4,A4,pullback_ma10,pullback_ma10,normal,0.0,0.0,0.011,0.075,drawdown_deep,"1M B2(장기 하락), 1W B4(상승 첫 시도 — MA50 지지 테스트), 1D A4(급등 후 첫 이탈) — TF 충돌. 주봉 MA 정배열 구조는 긍정적이나 거래량 0.17배로 매수세 부족. 주봉 MA50(1,6",False,써니전자,58587272700
011170,12.0,skip,B2,B4,A4,pullback_ma20,breaking,normal,0.0,0.0,-0.055,0.133,drawdown_deep,"월봉 B2 장기 하락, 주봉 B4 반등 시도 실패, 일봉 A4(하락 첫 시도) 충돌. drawdown_deep -82%. 전체적 하락 바이어스 우세로 매매 회피.",False,롯데케미칼,3597412737900
004980,12.0,watch,B3,B3,A4,pullback_ma50,breaking,normal,0.0,0.0,-0.017,-0.036,"drawdown_deep,distribution_suspect",월봉/주봉 B3(바닥 다지기)이나 일봉은 A4(하락 첫 시도). 2026년 급등 직후 급락 조정 중. 주봉 MA50 근접 지지 테스트. 반등 확인 시 B5 전환 가능성 있으나 현재는 관망.,False,성신양회,230696246930
475150,12.0,skip,A2,A5,B2,pullback_ma20,breaking,normal,0.0,0.0,-0.334,0.962,"drawdown_deep,low_history","1M 역사 부족(27봉, low), 1W A5(고점 하락 retest), 1D B2(하락 지속). 상장 초기 급등 후 급락 패턴. drawdown_deep 플래그.",False,SK이터닉스,1495541475600
008260,12.0,watch,B3,B3,B2,pullback_ma20,breaking,accumulation_suspect,0.0,0.0,-0.023,-0.007,"drawdown_deep,accumulation_suspect",주봉 거래량 폭증(3.7x) 매집 의심이나 일봉 B2 하락 추세 진행 중. 월봉 B3 바닥권. TF 불일치로 확신 어려움. 주봉 MA20 위 복귀 시 재검토.,False,NI스틸,97383398385
034220,12.0,watch,B4,B4,A1,riding,pullback_ma20,normal,0.0,0.0,0.147,0.02,distribution_suspect,1W/1D B4~A1 전환 구간이나 1M 도지+상단위꼬리+거래량 spike 분배 의심. MA50 지지 확인 후 재판단.,False,LG디스플레이,8110000000000
095570,11.4,skip,B3,B3,B2,pullback_ma10,pullback_ma10,normal,0.0,0.3,-0.089,-0.001,drawdown_deep,"1D 역배열 B2 하락 추세, 1W/1M 박스권 B3. 단기 하락 압력 우세. drawdown_deep 위험. 1D accumulation 신호(0.3) 있으나 강도 불충분, 관망.",False,AJ네트웍스,211330384530
161890,11.0,pass,A2,A2,A2,pullback_ma10,pullback_ma20,normal,0.0,0.0,0.178,0.385,,"전 TF A2 정합 상승 추세. 일봉 MA20 풀백에서 긴 아래꼬리 도지 지지 신호. 주봉 MA10 위, 월봉 정배열. trend_pullback 조건 충족.",False,한국콜마,2122096422300
0126Z0,11.0,skip,,B2,B2,riding,riding,dry,0.0,0.0,-0.054,-0.327,"drawdown_deep,low_history",1W/1D 모두 B2(하락 지속). IPO 후 하락 추세 전 TF 정합. 거래량 감소 + MA 전체 역배열. 바닥 확인 불가 상황.,False,삼성에피스홀딩스,12441524500000
453340,11.0,pass,A2,A2,A2,pullback_ma10,pullback_ma10,normal,0.0,0.0,0.173,0.185,,"전 TF A2 정합. 1D 정배열+MA10 풀백, 아래꼬리 도지 지지 신호. 신고가 -8.3% 근방, 추세 유효.",False,현대그린푸드,581890839040
02826K,11.0,watch,A2,A2,A2,pullback_ma10,pullback_ma20,normal,0.0,0.0,0.255,0.397,parabolic,"전 TF A2 정합이나 1M ret_30d=1.39 parabolic, 월봉 기준 MA10 대비 30% 과리 — 단기 조정 지속 가능. 1D MA20 지지 후 반등 확인 시 재진입 검토.",False,삼성물산우B,335344315000
011070,11.0,watch,A2,A2,A2,acceleration,pullback_ma10,normal,0.0,0.0,1.258,1.825,parabolic,"전 TF A2 정합. 강한 추세이나 parabolic 위험 발동(auto_risk_flags). 월봉 MA10 대비 130% 이격, 일봉 30일 수익률 125%. 신고가 근접이나 조정 리스크 높음. 풀백 후 MA10",False,LG이노텍,24874129457000
001780,11.0,skip,B4,B4,B2,pullback_ma20,breaking,normal,0.0,0.0,-0.13,0.118,drawdown_deep,월봉/주봉 B4(상승 첫 시도)이나 일봉은 B2(지속 하락) — TF 충돌. 4월 급등이 일봉/주봉에서 실패로 귀결되어 하락 재개 확인. 월봉 MA50 이하 장기 하락 구조 유지. 지지 확인 전 진입 자제.,False,알루코,245464384620
03473K,11.0,watch,A2,A2,A2,acceleration,pullback_ma10,normal,0.0,0.0,0.559,0.774,parabolic,"전 TF A2 정합, 강한 상승 추세. 단 1M/1W 기준 MA 이격 과도(60%/23%), parabolic 위험. 1D MA10 풀백 지지 후 반등 확인 시 단기 매수 가능하나 급락 위험 높음.",False,SK우,236078295000
005930,11.0,watch,A2,A2,A2,pullback_ma10,pullback_ma10,normal,0.0,0.0,0.429,0.987,parabolic,전 TF A2 정합 상승 추세. 단 1M 기준 월봉 ret_30d=+279% 수준의 수직 급등이며 range_pos 0.90으로 단기 과열권. 1W ADX 62로 추세 강하나 1D 기준 MA10 아래로 소폭 이탈(풀,False,삼성전자,1759729861008000
092790,11.0,watch,A1,A2,A2,pullback_ma10,pullback_ma20,normal,0.0,0.0,0.183,0.817,parabolic,1W/1D A2 정합. 1D MA20 지지 여부 미확정 상태. 1M 90일 수익률 +122% 과열 경계. MA20 반등 확인 시 pass 격상 가능.,False,넥스틸,462055540000
